	1	0.002281913646090162	0	0.9977180863539099
	1	1.8577174297849998E-4	0	0.9998142282570216
	1	0.9851899666562856	0	0.014810033343714543
	1	5.579491891658047E-5	0	0.9999442050810835
	1	0.9912611127081792	0	0.008738887291820863
	1	0.9998701592383118	0	1.2984076168819693E-4
	1	0.06083281913887093	0	0.939167180861129
	1	0.9842339330750879	0	0.015766066924912236
	1	0.9313905356651553	0	0.06860946433484467
	1	1.2140201029869906E-5	0	0.9999878597989702
	1	6.94822156173744E-5	0	0.9999305177843826
	1	0.9992436549116115	0	7.563450883884803E-4
	1	4.707038286699029E-4	0	0.9995292961713301
	1	0.9829368662301472	0	0.01706313376985278
	1	0.9889577438310625	0	0.011042256168937451
	1	0.812839227201961	0	0.18716077279803903
	1	0.93996409221047	0	0.06003590778953006
	1	6.815534611910078E-4	0	0.999318446538809
	1	0.005938806121953855	0	0.9940611938780463
	1	0.9953771843535558	0	0.004622815646444227
	1	0.9987748363256482	0	0.0012251636743518444
	1	0.9730384304449258	0	0.02696156955507429
	1	0.9995082940798341	0	4.917059201658117E-4
	1	7.151682559494325E-4	0	0.9992848317440505
	1	0.0011333921839190796	0	0.9988666078160808
	1	0.9015981115245366	0	0.0984018884754634
	1	0.0026933059032360667	0	0.9973066940967639
	1	0.0010277950318598413	0	0.9989722049681402
	1	0.22970927525083373	0	0.7702907247491663
	1	0.012904396577810668	0	0.9870956034221894
	1	0.10452647437285537	0	0.8954735256271447
	1	0.8102009144217861	0	0.18979908557821393
	1	0.01640519656975572	0	0.9835948034302442
	1	3.727360972646465E-4	0	0.9996272639027353
	1	0.010656317243222916	0	0.9893436827567771
	1	0.004594878459884379	0	0.9954051215401155
	1	0.536626338799319	0	0.463373661200681
	1	0.0017960083232838211	0	0.9982039916767163
	1	0.05064490631161635	0	0.9493550936883837
	1	0.977165191627235	0	0.02283480837276501
	1	0.99949172616408	0	5.082738359199536E-4
	1	0.0015810743060293464	0	0.9984189256939706
	1	0.8960272540386364	0	0.10397274596136366
	1	0.0030898428380460377	0	0.996910157161954
	1	0.001921929436486474	0	0.9980780705635135
	1	0.9925545520486763	0	0.007445447951323884
	1	0.9780256665369691	0	0.021974333463030966
	1	0.018234371121766894	0	0.981765628878233
	1	0.6161281448583327	0	0.3838718551416673
	1	0.9986114174682241	0	0.0013885825317757978
	1	0.5332504583598764	0	0.46674954164012367
	1	0.02916697498356941	0	0.9708330250164305
	1	5.8468484267439115E-6	0	0.9999941531515734
	1	0.035222206205799335	0	0.9647777937942006
	1	0.9986359959768618	0	0.0013640040231381893
	1	0.03813219555686229	0	0.9618678044431378
	1	0.011660397987549724	0	0.9883396020124503
	1	0.0015975720114464302	0	0.9984024279885536
	1	0.9808014464618423	0	0.019198553538157578
	1	2.1967772179461284E-4	0	0.9997803222782053
	1	0.8846240084047824	0	0.11537599159521753
	1	0.0016685234716184963	0	0.9983314765283815
	1	0.9400674437045442	0	0.05993255629545571
	1	0.0014703433118644837	0	0.9985296566881354
	1	0.04001307481136597	0	0.9599869251886339
	1	0.9998190029433024	0	1.809970566975118E-4
	1	0.9999873435082788	0	1.2656491721200255E-5
	1	2.0095364977383443E-4	0	0.9997990463502261
	1	0.002045105961494686	0	0.9979548940385053
	1	7.870319196724437E-6	0	0.9999921296808034
	1	0.9982201876413278	0	0.0017798123586721473
	1	0.005480174460219371	0	0.9945198255397806
	1	1.1282258684408287E-5	0	0.9999887177413156
	1	0.020500431985174775	0	0.9794995680148253
	1	0.1553060019732132	0	0.8446939980267868
	1	0.3054428480910048	0	0.6945571519089951
	1	0.09925385832282407	0	0.9007461416771759
	1	0.14638259876576698	0	0.853617401234233
	1	2.6328315552057093E-4	0	0.9997367168444794
	1	0.015448308711800885	0	0.9845516912881991
	1	0.0032137136235408973	0	0.996786286376459
	1	0.4095460768515254	0	0.5904539231484746
	1	0.345899453544171	0	0.6541005464558289
	1	0.023495412059721475	0	0.9765045879402786
	1	0.9795752553645374	0	0.02042474463546267
	1	0.9927613320619509	0	0.00723866793804905
	1	0.0044328679212037175	0	0.9955671320787962
	1	0.026059038083357286	0	0.9739409619166428
	1	5.9951782849818E-4	0	0.9994004821715018
	1	1.608442181364255E-5	0	0.9999839155781864
	1	0.9673731171224169	0	0.03262688287758307
	1	0.4975869938570373	0	0.5024130061429627
	1	0.004870982530942062	0	0.9951290174690579
	1	0.0014364521102692713	0	0.9985635478897307
	1	7.738673843190228E-5	0	0.999922613261568
	1	0.005541145348940658	0	0.9944588546510593
	1	0.9909149169806868	0	0.009085083019313168
	1	0.9992562099313914	0	7.437900686085913E-4
	1	1.1861162833656466E-5	0	0.9999881388371664
	1	0.9519715119725397	0	0.04802848802746033
	1	7.874615288790741E-4	0	0.9992125384711209
	1	3.0069909628652094E-4	0	0.9996993009037135
