	9	0.0010254923817248842	6	0.02063290743867303	4	0.003486902938207957	5	7.602569863245258E-4	8	0.0015868157896709125	1	0.0026926395340367807	12	0.9606216111365621	7	0.0031969408734626487	11	2.5662104170048666E-4	2	0.0027596654727200095	3	0.002549346017180681	10	4.6238830469428814E-5	13	5.2966404972535575E-5	14	3.315951542940253E-4
	9	0.0013575606237007487	6	0.13505745482965203	4	0.003259024329307994	5	0.0011231896108852165	8	0.001236951652187342	1	0.7643190053802467	12	0.02952116892884614	7	0.002233867567830991	11	5.1039372801216E-4	2	0.044209024246993515	3	0.016658355408762596	10	9.74701259146511E-5	13	1.1108906397752073E-4	14	3.0544450368278215E-4
	9	8.89776095966594E-4	6	5.824744459178551E-4	4	0.17995015866711467	5	3.156450464975814E-4	8	0.005028423987498617	1	5.899991279274554E-4	12	3.855674848131233E-4	7	0.0028664144312767832	11	1.8865779828346579E-4	2	0.025444233049351152	3	0.7835569946167547	10	4.7359129030666494E-5	13	5.535207573624894E-5	14	9.894404383114811E-5
	9	0.948397717519931	6	0.0015677702120215214	4	1.492399471598041E-4	5	0.033260937764750226	8	5.601716042059222E-4	1	0.0024194343732009084	12	2.572000016969689E-4	7	0.01050127848425086	11	0.002181085444608807	2	3.335001863347442E-5	3	6.321231915821982E-5	10	5.378727233636859E-4	13	4.686644951386906E-5	14	2.386313750462432E-5
	9	0.0012212772553309513	6	0.09803418033430109	4	0.0029787995782542577	5	0.0010089625451631045	8	0.0011318804594456092	1	0.8046466501274813	12	0.028796463593762166	7	0.002049373445313152	11	4.554342218717677E-4	2	0.04920437210928917	3	0.010011059619240145	10	8.688244143206061E-5	13	9.90199454733266E-5	14	2.7564432364177713E-4
	9	4.633493613254134E-4	6	0.0015891668153438642	4	0.0020993924942227502	5	3.947153414581764E-4	8	8.431322073604036E-4	1	0.9776222007734008	12	0.0013039846624542004	7	0.0018029395846484123	11	1.3458827146093806E-4	2	0.012347335845430844	3	0.0011866532461411521	10	2.4323847415125804E-5	13	2.7913609574840344E-5	14	1.6030393976295104E-4
	9	0.001137938571995716	6	0.08684269167760078	4	0.002771589162107537	5	9.402300078986913E-4	8	0.0010530214092455625	1	0.823584251040048	12	0.026649130280896063	7	0.0019061899936506327	11	4.246578522381306E-4	2	0.044952968579540356	3	0.00930721280535346	10	8.101836767187655E-5	13	9.233687687529878E-5	14	2.5676337487825715E-4
	9	3.6683311146204603E-4	6	3.9133161332412345E-4	4	8.830261445568915E-5	5	7.854469341813003E-5	8	4.952536461908514E-4	1	0.0013660756929816358	12	4.6043056467377297E-4	7	9.567299452382908E-4	11	6.127670873785997E-5	2	0.9939074083647655	3	0.0016041311536319478	10	2.7320208143976426E-5	13	1.4838336872350906E-5	14	1.8152334610372587E-4
	9	0.05588436268672854	6	2.1110771706772338E-4	4	1.339536211429093E-4	5	2.7074212589615253E-4	8	0.11496386976173562	1	3.028529593713873E-4	12	2.560267047858489E-4	7	0.8255510555424436	11	0.0020200987676101847	2	2.670430342393754E-5	3	5.671425810227025E-5	10	1.3230880630631404E-4	13	1.3508671293231933E-4	14	5.5116032453233655E-5
	9	0.7955459103034167	6	0.010052533214079343	4	4.77168636659998E-4	5	0.1288768677140083	8	0.0019449628544971538	1	0.008215454962652852	12	0.0011589534654778328	7	0.016738080111332796	11	0.003374205969720509	2	3.904819281792863E-4	3	3.5081720730798367E-4	10	0.032477425265035796	13	2.1979508788776361E-4	14	1.773432797437499E-4
	9	1.0678980958662129E-4	6	0.9914767963762332	4	4.1827769679104196E-4	5	2.819754403912431E-4	8	0.0019149886376896169	1	2.9493844203230726E-4	12	2.642747370864832E-4	7	0.00447473103755653	11	1.4662132235280484E-4	2	3.229831197609732E-4	3	2.3972253004102707E-4	10	7.797549253554905E-6	13	8.938308311035208E-6	14	4.1164992913534095E-5
	9	7.397095052137562E-4	6	4.7932992005319917E-4	4	0.3752174142798612	5	2.656448083799049E-4	8	0.004030652146418932	1	4.895708143576678E-4	12	3.20150068347231E-4	7	0.002316433792523731	11	1.603804509787138E-4	2	0.013991224900775123	3	0.6018206826505993	10	4.035055566807133E-5	13	4.716605271717321E-5	14	8.1290054105988E-5
	9	1.3566188624088905E-4	6	0.18672367138981072	4	0.017044551812499465	5	1.5061627278105229E-4	8	0.005903951178678751	1	0.0037994629502105686	12	0.002175251708280516	7	0.002136299996258188	11	1.597663512954171E-4	2	0.28512469215174335	3	0.4962758351785828	10	1.5684964082985422E-4	13	1.1704955124876618E-4	14	9.633993153981869E-5
	9	2.564384421874303E-4	6	0.17146886162694353	4	0.02215952250443979	5	1.5122410340374223E-4	8	0.0017751311827203218	1	0.004856743344342295	12	0.001465863072970747	7	0.0016968625459354927	11	1.6068770612981574E-4	2	0.34985912745855724	3	0.44591823659482244	10	1.1261228201988825E-4	13	7.970493604319594E-5	14	3.898419948426927E-5
	9	0.013264304171881925	6	2.0334680329101463E-4	4	2.0236241145357798E-4	5	0.0012120636854811991	8	0.01276492036795722	1	2.3202185276597527E-4	12	0.0012455466507752025	7	0.9672673806295053	11	2.586740560143562E-4	2	1.8092326765555046E-4	3	2.2734121712616716E-4	10	1.4160963149742288E-4	13	0.0026705456827602484	14	1.289595718347475E-4
	9	2.762765580856965E-4	6	9.491828158909755E-4	4	0.0014851951794182824	5	2.5229147949117547E-4	8	0.0014937869759514225	1	7.777819435824758E-4	12	9.119705745900523E-4	7	0.0013092168349637012	11	8.028665905502168E-5	2	0.99150231226391	3	8.278277175202833E-4	10	1.4190995656874315E-5	13	1.628488394198624E-5	14	1.0339511794210362E-4
	9	0.1344379403380431	6	5.799681265058871E-4	4	0.0016579837152279578	5	0.010559688963417685	8	0.015276624271086949	1	0.7454716543800105	12	0.006670604816958396	7	0.019421354637403354	11	0.04723176267675763	2	0.007059135554412682	3	0.005499720000324179	10	0.0015848409286317875	13	0.0031082100989131014	14	0.0014405114923067073
	9	0.028178860849289226	6	0.002487270387671787	4	0.029053712936516877	5	9.125285875197149E-4	8	0.057603160111300664	1	0.003686233937233586	12	7.662723115682734E-4	7	0.02920857260550081	11	5.962923062304096E-4	2	0.011749949916393299	3	0.8345996975587782	10	4.0792146145694053E-4	13	5.191467112063339E-4	14	2.3038031933370642E-4
	9	8.150790525156353E-5	6	0.9934770473620799	4	3.0880948044469667E-4	5	2.1312847586427513E-4	8	0.002166656967681263	1	2.206602162014339E-4	12	1.9733998860119433E-4	7	0.0027642810603330003	11	1.1200933385542565E-4	2	2.3609434655129315E-4	3	1.7786909537747424E-4	10	6.068216079232888E-6	13	6.956566704993164E-6	14	3.157098497390853E-5
	9	0.020066352241350883	6	7.819088037873334E-5	4	1.7444422814373247E-4	5	0.002876987584224616	8	0.0024926547408751997	1	0.9593667269528756	12	0.0017577326368197368	7	0.00346649733922465	11	5.448460987754291E-4	2	6.226203864809019E-4	3	0.007872977728787508	10	2.127221592721718E-4	13	2.946510174317709E-4	14	1.7259600535939854E-4
	9	0.0015097170609295817	6	1.372754846261214E-4	4	3.2442546105310237E-4	5	0.0027011442147071595	8	6.703290303988821E-4	1	0.9894798583455039	12	0.0017316708157760034	7	9.972415626723493E-4	11	2.490564425518225E-4	2	1.3707767210828904E-4	3	8.89231916281334E-4	10	1.9887830696504693E-4	13	9.235917823728353E-4	14	5.050190405344304E-5
	9	8.150790525156353E-5	6	0.9934770473620799	4	3.0880948044469667E-4	5	2.1312847586427513E-4	8	0.002166656967681263	1	2.206602162014339E-4	12	1.9733998860119433E-4	7	0.0027642810603330003	11	1.1200933385542565E-4	2	2.3609434655129315E-4	3	1.7786909537747424E-4	10	6.068216079232888E-6	13	6.956566704993164E-6	14	3.157098497390853E-5
	9	0.04365830332643826	6	2.199956416645043E-4	4	1.3948959798814126E-4	5	2.827547939917357E-4	8	0.1711315701935244	1	3.1599364632719986E-4	12	2.671983163903699E-4	7	0.7814471332144478	11	0.002114857125144004	2	2.7804724949517155E-5	3	5.9055209779580584E-5	10	1.377841737557444E-4	13	1.40671375330814E-4	14	5.738866026784631E-5
	9	0.0012212772553309513	6	0.09803418033430109	4	0.0029787995782542577	5	0.0010089625451631045	8	0.0011318804594456092	1	0.8046466501274813	12	0.028796463593762166	7	0.002049373445313152	11	4.554342218717677E-4	2	0.04920437210928917	3	0.010011059619240145	10	8.688244143206061E-5	13	9.90199454733266E-5	14	2.7564432364177713E-4
	9	0.04935893824820957	6	2.151887647416983E-4	4	1.3989598494691885E-4	5	2.6120279136421573E-4	8	0.27177469434278156	1	2.9693189844276507E-4	12	2.5021597237779653E-4	7	0.6746275386311064	11	0.0026515848491561024	2	2.800404651229358E-5	3	5.9337550877238924E-5	10	1.3786069557476E-4	13	1.408899424392293E-4	14	5.7716281469435834E-5
	9	0.948397717519931	6	0.0015677702120215214	4	1.492399471598041E-4	5	0.033260937764750226	8	5.601716042059222E-4	1	0.0024194343732009084	12	2.572000016969689E-4	7	0.01050127848425086	11	0.002181085444608807	2	3.335001863347442E-5	3	6.321231915821982E-5	10	5.378727233636859E-4	13	4.686644951386906E-5	14	2.386313750462432E-5
	9	0.0034254542900510835	6	0.0013414543467047653	4	0.001532430718646723	5	4.7087659170407214E-4	8	0.4752647494164408	1	0.0011237741269915285	12	8.467931420288691E-4	7	0.33737565904483596	11	2.3669347144320458E-4	2	0.0010584965351616135	3	0.1770731739639928	10	4.6641001881571616E-5	13	5.374489432277725E-5	14	1.500584557941722E-4
	9	1.7540949408777657E-4	6	0.0023631381950249873	4	0.9930816587422929	5	1.6590754357193128E-4	8	4.504985536732501E-4	1	6.167420300529564E-4	12	6.273656706093268E-4	7	8.279691451659556E-4	11	5.5374626338563116E-5	2	9.20083772127664E-4	3	6.198348833347693E-4	10	9.968473618243384E-6	13	1.1341148604468666E-5	14	7.470772149706717E-5
	9	0.18548093537965263	6	7.920292453091535E-4	4	6.527958457170286E-4	5	0.001568623832323402	8	0.13569310867850443	1	0.0012902902250445944	12	0.0031345670845802595	7	0.6613596959440446	11	0.0039153398705684996	2	4.8655633409503985E-4	3	0.0011530875876816977	10	7.328658961775617E-4	13	0.0033018825378751952	14	4.3822153842590616E-4
	9	7.123035810042338E-4	6	0.001481454916323639	4	0.001795470889588135	5	5.248139142258423E-4	8	0.39211868727395405	1	0.0013690159631941196	12	0.0012196986503847408	7	0.5966411534606374	11	2.1821851105645952E-4	2	0.0014143235550404575	3	0.0012763620992541356	10	4.036626252266183E-5	13	4.6261913253231735E-5	14	0.0011418690095608647
	9	0.948397717519931	6	0.0015677702120215214	4	1.492399471598041E-4	5	0.033260937764750226	8	5.601716042059222E-4	1	0.0024194343732009084	12	2.572000016969689E-4	7	0.01050127848425086	11	0.002181085444608807	2	3.335001863347442E-5	3	6.321231915821982E-5	10	5.378727233636859E-4	13	4.686644951386906E-5	14	2.386313750462432E-5
	9	1.2630700533552253E-4	6	0.9898397693430586	4	4.986136098239324E-4	5	3.3140695198690333E-4	8	0.0022989870933821845	1	3.4846541431581566E-4	12	3.108485216092265E-4	7	0.005338962565014152	11	1.7192592749620188E-4	2	3.829496778619998E-4	3	2.838329373232873E-4	10	9.142572818102105E-6	13	1.0477779244831129E-5	14	4.831060072922488E-5
	9	1.1974175674968332E-4	6	0.16962541641063847	4	0.016701632357450893	5	1.3471943077770923E-4	8	0.002582439091507699	1	0.003745743972689188	12	0.0033037245073602507	7	0.003205938801053552	11	1.4108537694517526E-4	2	0.24808410100603864	3	0.5520215674322007	10	1.4137153246957223E-4	13	1.0587632084160953E-4	14	8.664200327685676E-5
	9	2.5860738748412253E-4	6	0.3164337343023653	4	0.014846893078564006	5	1.478684786551883E-4	8	0.0019871261848178477	1	0.003633038568048463	12	0.0015199278510380644	7	0.0017876418868700836	11	1.5744728889700206E-4	2	0.13267125856477657	3	0.5263346942480617	10	1.0804368392631139E-4	13	7.633981206868473E-5	14	3.737866442651917E-5
	9	2.5860738748412253E-4	6	0.3164337343023653	4	0.014846893078564006	5	1.478684786551883E-4	8	0.0019871261848178477	1	0.003633038568048463	12	0.0015199278510380644	7	0.0017876418868700836	11	1.5744728889700206E-4	2	0.13267125856477657	3	0.5263346942480617	10	1.0804368392631139E-4	13	7.633981206868473E-5	14	3.737866442651917E-5
	9	1.6559627432196058E-4	6	0.42110077016191294	4	0.02283119545424655	5	1.8370232171290206E-4	8	0.006489601739074436	1	0.004216471884503562	12	0.003242458401679767	7	0.003189701291062331	11	1.979892425897671E-4	2	0.10108010594912109	3	0.4368535749295902	10	1.9025403873976606E-4	13	1.4157120883776062E-4	14	1.1700710260704844E-4
	9	4.691443775299732E-4	6	2.983230151296913E-4	4	0.6568189202329836	5	1.5368057705032468E-4	8	8.305556787698197E-4	1	3.0037340221762676E-4	12	1.9110635490586942E-4	7	7.027241665042127E-4	11	8.970528169180859E-5	2	0.004851332233463825	3	0.3351961863684318	10	2.2326468405122563E-5	13	2.6100033042986286E-5	14	4.9521809873276056E-5
	9	0.9963829284736124	6	1.3483947655278447E-5	4	3.886147646385826E-5	5	2.8135388588538764E-4	8	4.3923056884945927E-4	1	3.4759912015591075E-4	12	1.78684420653428E-4	7	4.60830986108157E-4	11	8.840199987764432E-4	2	1.8922224745539484E-4	3	6.286666768855934E-4	10	3.8442780623142016E-5	13	8.112708606428958E-5	14	3.55483308114701E-5
	9	2.179652217459247E-4	6	0.9749681670547717	4	8.084347095275694E-4	5	5.623493022886236E-4	8	0.009322132240493478	1	5.841323903241326E-4	12	5.205113380514576E-4	7	0.011367834888137527	11	4.453822992346076E-4	2	6.163508001143581E-4	3	4.667814431886897E-4	10	1.643100741790093E-5	13	1.8836071922972593E-5	14	8.469123278055074E-5
	9	0.04935893824820957	6	2.151887647416983E-4	4	1.3989598494691885E-4	5	2.6120279136421573E-4	8	0.27177469434278156	1	2.9693189844276507E-4	12	2.5021597237779653E-4	7	0.6746275386311064	11	0.0026515848491561024	2	2.800404651229358E-5	3	5.9337550877238924E-5	10	1.3786069557476E-4	13	1.408899424392293E-4	14	5.7716281469435834E-5
	9	0.07985058610964817	6	2.971920371423481E-4	4	6.597980291207907E-4	5	0.016357432197265077	8	0.009156571586398647	1	0.8228719821146399	12	0.009890303541143959	7	0.018886431798357396	11	0.0020198168808108893	2	0.0023401208734879224	3	0.03507003913031833	10	8.006309378695559E-4	13	0.0011513918072087383	14	6.477029565883086E-4
	9	0.031218691255147524	6	1.8811513755186496E-4	4	1.1940414532096405E-4	5	2.409810897464755E-4	8	0.14921119939319724	1	2.6971534369217787E-4	12	2.2797601065590136E-4	7	0.8163655411342875	11	0.001796531122249049	2	2.3804916075750167E-5	3	5.0555165050209997E-5	10	1.179369750802109E-4	13	1.204161888848422E-4	14	4.913212306043759E-5
	9	8.55367709254848E-4	6	5.695523364562275E-4	4	0.17124990140070454	5	2.646497210914665E-4	8	0.0011819109453297164	1	5.454539383218259E-4	12	3.4900568669714955E-4	7	0.001460966406516378	11	1.4822472276157964E-4	2	0.010995566270727512	3	0.8122054974275386	10	3.6547554008763074E-5	13	4.270845458305312E-5	14	9.464742600848662E-5
